TRUE_TIME,TIME,USFLUX,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZD,TOTUSJZ,MEANJZH,TOTUSJH,ABSNJZH,SAVNCPP,MEANPOT,TOTPOT,MEANSHR,SHRGT45,R_VALUE,AREA_ACR
2013.10.31_20:12:00_TAI,100.4,4.328233e+21,40.358,132.561,133.411,67.168,0.18315250,6.699374e+12,0.00299192,319.139,19.660,2.101456e+12,3.654478e+03,3.189594e+22,31.287,17.255,1.954,190.154587
2013.10.31_20:24:00_TAI,100.6,4.283289e+21,39.322,135.544,135.390,69.819,0.17942515,6.902724e+12,0.00265632,328.056,16.838,1.119335e+12,3.686973e+03,3.103868e+22,30.443,15.444,1.957,187.568619
2013.10.31_20:36:00_TAI,100.8,4.335502e+21,39.189,135.064,135.642,69.266,0.04814915,6.675137e+12,0.00334475,327.340,21.256,1.458323e+12,3.716624e+03,3.136727e+22,30.736,16.554,0.000,190.403763
2013.10.31_20:48:00_TAI,101.0,4.380423e+21,38.708,134.824,134.452,68.773,-0.29619852,6.654107e+12,0.00190824,327.557,12.152,1.320920e+12,3.524401e+03,2.981049e+22,30.372,15.811,1.840,190.093491
2013.10.31_21:00:00_TAI,101.2,4.322025e+21,40.084,133.179,134.160,68.379,0.00701928,6.444018e+12,0.00423067,319.447,26.873,1.890536e+12,3.814348e+03,3.218191e+22,31.223,17.551,2.996,190.572449
2013.10.31_21:12:00_TAI,101.4,4.307703e+21,40.502,131.518,132.320,67.881,0.01303819,6.549336e+12,0.00273532,320.827,17.429,1.837635e+12,3.760071e+03,3.181884e+22,31.582,17.828,3.103,191.331909
2013.10.31_21:24:00_TAI,101.6,4.231892e+21,41.140,131.950,133.810,68.744,-0.12013115,6.568212e+12,0.00358992,325.293,22.340,2.218151e+12,4.007276e+03,3.311782e+22,32.359,19.412,3.219,189.939529
2013.10.31_21:36:00_TAI,101.8,4.375902e+21,40.338,134.000,136.206,69.258,0.05829797,6.896108e+12,0.00407904,340.162,26.114,1.866905e+12,3.881898e+03,3.300444e+22,31.797,18.385,2.652,193.278687
2013.10.31_21:48:00_TAI,102.0,4.338431e+21,39.504,136.837,138.090,69.999,0.01479312,6.789341e+12,0.00449894,333.566,28.028,1.743353e+12,3.922644e+03,3.245483e+22,31.050,17.416,2.714,193.117126
2013.10.31_22:00:00_TAI,102.2,4.323945e+21,39.147,136.781,137.779,69.764,-0.07873705,6.536330e+12,0.00337830,325.791,20.750,2.033827e+12,3.950135e+03,3.222065e+22,30.807,16.216,3.021,191.920044
2013.10.31_22:12:00_TAI,102.4,4.283574e+21,39.262,135.243,136.324,68.865,0.00048935,6.680280e+12,0.00415256,333.389,25.646,1.735307e+12,3.887403e+03,3.188448e+22,30.755,15.657,3.166,196.100433
2013.10.31_22:24:00_TAI,102.6,4.352243e+21,39.295,135.850,138.092,68.292,0.08414863,6.695998e+12,0.00571010,340.601,35.591,2.506507e+12,3.970211e+03,3.286421e+22,30.824,16.878,3.015,197.043350
2013.10.31_22:36:00_TAI,102.8,4.383445e+21,38.262,138.308,140.994,68.418,-0.03513654,6.737761e+12,0.00498765,347.238,30.544,2.394299e+12,3.935183e+03,3.200462e+22,29.839,14.484,2.709,195.439789
2013.10.31_22:48:00_TAI,103.0,4.444274e+21,38.297,137.313,138.853,67.916,0.00608718,6.800362e+12,0.00481194,345.869,30.257,2.386103e+12,3.784411e+03,3.160264e+22,29.796,15.553,2.631,197.783646
2013.10.31_23:00:00_TAI,103.2,4.390529e+21,39.795,133.447,135.715,66.413,0.00146042,6.905129e+12,0.00446100,345.050,28.582,2.843753e+12,3.695186e+03,3.144152e+22,30.858,17.309,2.786,201.671341
2013.10.31_23:12:00_TAI,103.4,4.449578e+21,38.738,134.385,136.351,66.346,0.03560043,7.078750e+12,0.00403692,364.069,25.675,2.030339e+12,3.703233e+03,3.127885e+22,30.200,15.535,2.837,201.989655
2013.10.31_23:24:00_TAI,103.6,4.507249e+21,39.503,133.722,135.686,65.876,0.00593833,7.133890e+12,0.00408240,356.636,26.789,2.771426e+12,3.628772e+03,3.162340e+22,30.618,16.169,2.750,207.198807
2013.10.31_23:36:00_TAI,103.8,4.535218e+21,38.511,135.459,137.525,65.701,-0.18857330,6.977356e+12,0.00229930,355.755,14.888,2.499384e+12,3.565933e+03,3.066376e+22,29.511,14.332,2.753,207.162277
2013.10.31_23:48:00_TAI,104.0,4.556712e+21,38.977,133.262,135.738,64.945,0.05656876,6.906860e+12,0.00293358,349.141,19.315,2.576825e+12,3.599550e+03,3.148347e+22,30.257,15.837,2.791,206.804626
2013.11.01_00:00:00_TAI,104.2,4.568855e+21,39.449,131.770,133.181,65.617,0.04970165,7.031257e+12,0.00383464,350.178,25.723,2.807364e+12,3.567965e+03,3.179003e+22,30.660,17.171,2.846,202.008484
2013.11.01_00:12:00_TAI,104.4,4.644149e+21,40.061,129.196,130.826,64.312,0.00741175,7.330154e+12,0.00502990,366.582,34.918,3.625782e+12,3.546413e+03,3.269537e+22,31.259,17.862,3.008,201.230545
2013.11.01_00:24:00_TAI,104.6,4.583445e+21,39.163,133.612,134.949,65.819,-0.06927335,7.008757e+12,0.00464115,364.794,30.451,2.827431e+12,3.704140e+03,3.227527e+22,30.585,16.217,3.000,204.160309
2013.11.01_00:36:00_TAI,104.8,4.626968e+21,38.720,135.049,136.063,65.838,-0.41771987,6.894424e+12,0.00316410,367.944,20.763,2.197649e+12,3.577615e+03,3.117758e+22,30.034,14.767,1.961,202.575821
2013.11.01_00:48:00_TAI,105.0,4.683862e+21,39.767,131.724,132.300,65.483,-0.08482593,7.144905e+12,0.00289893,371.417,19.739,1.878110e+12,3.650254e+03,3.300798e+22,30.792,17.227,2.250,202.729446
2013.11.01_01:00:00_TAI,105.2,4.684113e+21,39.965,130.231,131.417,65.290,-0.15910135,7.245169e+12,0.00266155,376.251,18.181,1.378525e+12,3.671955e+03,3.331637e+22,30.947,16.950,0.000,200.234314
2013.11.01_01:12:00_TAI,105.4,4.691141e+21,40.866,129.079,130.834,65.900,-0.11487628,7.359616e+12,0.00559799,378.318,38.772,2.427272e+12,3.867216e+03,3.557078e+22,32.204,19.145,3.293,202.125259
2013.11.01_01:24:00_TAI,105.6,4.761909e+21,41.944,126.121,128.857,63.756,0.01247856,7.843485e+12,0.00513964,396.402,37.170,2.969544e+12,3.796230e+03,3.646057e+22,33.156,20.713,3.306,202.159180
2013.11.01_01:36:00_TAI,105.8,4.799086e+21,41.790,127.821,131.278,65.027,0.19898055,7.754654e+12,0.00448972,385.512,32.281,2.432522e+12,3.936987e+03,3.759285e+22,32.702,20.278,3.462,208.775360
2013.11.01_01:48:00_TAI,106.0,4.862206e+21,42.072,128.085,131.791,64.291,0.16355671,8.066819e+12,0.00566270,397.458,41.757,3.634793e+12,3.956716e+03,3.874811e+22,33.031,20.423,3.492,210.300247
2013.11.01_02:00:00_TAI,106.2,4.903639e+21,42.547,127.677,130.765,65.105,0.05913670,8.061037e+12,0.00501021,405.294,37.326,3.002163e+12,4.139353e+03,4.095996e+22,33.710,22.185,3.467,211.107300
2013.11.01_02:12:00_TAI,106.4,4.972238e+21,42.869,127.614,130.700,65.445,0.05127527,8.536969e+12,0.00662901,416.264,50.970,4.159832e+12,4.173597e+03,4.261798e+22,34.155,23.384,3.564,209.282303
2013.11.01_02:24:00_TAI,106.6,5.042423e+21,43.109,128.085,131.557,65.637,0.11249359,8.973369e+12,0.00762521,429.137,59.980,5.156791e+12,4.177569e+03,4.364054e+22,34.497,23.443,3.634,215.843811
2013.11.01_02:36:00_TAI,106.8,5.054495e+21,42.461,129.905,133.775,66.182,-0.08855826,8.746575e+12,0.00652071,426.899,50.262,4.368737e+12,4.301798e+03,4.403564e+22,33.692,22.185,3.621,216.483597
2013.11.01_02:48:00_TAI,107.0,5.096642e+21,43.063,127.683,131.782,65.786,0.07144372,8.859926e+12,0.00864442,432.910,68.377,5.334811e+12,4.342624e+03,4.561852e+22,34.560,23.477,3.524,220.341873
2013.11.01_03:00:00_TAI,107.2,5.250433e+21,43.394,125.646,129.171,65.084,0.06523053,9.256698e+12,0.00676205,441.180,56.132,4.673770e+12,4.226521e+03,4.659356e+22,34.712,23.298,3.633,220.786957
2013.11.01_03:12:00_TAI,107.4,5.432987e+21,43.236,125.264,129.339,64.762,-0.08977140,9.631324e+12,0.00707013,462.998,60.930,4.687755e+12,4.094735e+03,4.686460e+22,34.292,23.300,3.680,222.982742
2013.11.01_03:24:00_TAI,107.6,5.556027e+21,42.721,124.113,128.926,63.430,-0.05105603,9.742520e+12,0.00698078,464.642,61.745,4.520375e+12,4.060848e+03,4.770095e+22,34.047,23.086,3.702,229.117188
2013.11.01_03:36:00_TAI,107.8,5.609319e+21,42.536,124.095,128.235,63.994,-0.11005127,1.014623e+13,0.00785370,492.457,70.283,5.135950e+12,4.177543e+03,4.964871e+22,34.046,23.310,3.492,232.446045
2013.11.01_03:48:00_TAI,108.0,5.685218e+21,42.299,121.056,126.021,62.906,-0.07812357,9.989488e+12,0.00510815,472.082,46.832,4.480580e+12,4.037207e+03,4.916041e+22,33.688,21.562,3.838,236.088989
2013.11.01_04:00:00_TAI,108.2,5.761982e+21,41.681,121.092,126.661,62.797,-0.09777782,9.939698e+12,0.00629047,471.792,58.023,5.198055e+12,4.034260e+03,4.941921e+22,33.390,21.271,3.644,237.338715
2013.11.01_04:12:00_TAI,108.4,5.862762e+21,40.716,121.725,127.002,61.815,-0.09290946,9.846223e+12,0.00596754,468.405,55.486,4.423420e+12,3.912821e+03,4.831611e+22,32.911,20.402,3.867,239.976410
2013.11.01_04:24:00_TAI,108.6,5.944777e+21,41.074,120.655,126.534,61.122,-0.31231472,1.028150e+13,0.00549418,478.607,52.283,4.048434e+12,4.007885e+03,5.065031e+22,33.070,20.797,3.793,242.847015
2013.11.01_04:36:00_TAI,108.8,6.078252e+21,41.298,119.076,124.964,60.958,-0.26795432,1.034588e+13,0.00515279,476.626,50.734,4.834150e+12,3.987479e+03,5.214528e+22,33.307,20.808,3.722,240.902939
2013.11.01_04:48:00_TAI,109.0,6.170716e+21,41.648,119.206,124.060,60.570,-0.08084841,1.036697e+13,0.00522588,474.641,52.886,4.461184e+12,3.883214e+03,5.218965e+22,33.704,21.107,3.744,241.984695
2013.11.01_05:00:00_TAI,109.2,6.164267e+21,41.981,118.058,122.569,59.626,-0.21409915,1.049295e+13,0.00550033,479.506,55.691,4.976070e+12,4.010238e+03,5.392345e+22,33.999,22.054,3.789,243.596481
2013.11.01_05:12:00_TAI,109.4,6.170785e+21,41.365,118.791,124.033,60.234,-0.01057779,1.030844e+13,0.00559527,474.603,55.723,4.472954e+12,4.083730e+03,5.401683e+22,33.368,20.763,3.570,246.646423
2013.11.01_05:24:00_TAI,109.6,6.224489e+21,41.276,119.266,124.091,61.914,-0.28096411,1.055514e+13,0.00538441,484.419,53.812,4.045677e+12,4.163648e+03,5.526192e+22,33.204,20.342,3.576,246.285507
2013.11.01_05:36:00_TAI,109.8,6.291948e+21,40.609,122.591,127.954,62.309,-0.12448178,1.033910e+13,0.00648763,488.547,64.078,5.007915e+12,4.138678e+03,5.428742e+22,32.307,19.156,3.688,244.645569
2013.11.01_05:48:00_TAI,110.0,6.330302e+21,40.638,121.771,126.639,62.155,-0.19708852,1.032094e+13,0.00705331,477.293,69.659,5.092142e+12,4.204602e+03,5.514655e+22,32.813,20.059,3.602,244.077347
2013.11.01_06:24:00_TAI,110.6,6.197880e+21,41.082,122.156,128.013,63.973,-0.13544782,1.007251e+13,0.00912589,482.858,85.227,4.235901e+12,4.407867e+03,5.466903e+22,33.367,20.473,3.632,249.892303
2013.11.01_06:36:00_TAI,110.8,6.224145e+21,40.309,124.045,129.662,63.984,-0.28053987,9.761894e+12,0.00801389,484.311,73.295,3.764751e+12,4.464492e+03,5.422703e+22,32.540,18.850,3.592,249.833694
2013.11.01_06:48:00_TAI,111.0,6.151193e+21,40.332,124.267,130.005,64.887,-0.25582048,9.757589e+12,0.01069152,488.499,95.999,5.067762e+12,4.466043e+03,5.325537e+22,32.599,19.189,3.568,249.254379
2013.11.01_07:00:00_TAI,111.2,6.133512e+21,40.811,123.772,130.292,64.703,-0.40687492,9.936639e+12,0.01104457,494.805,99.744,5.659749e+12,4.480411e+03,5.373610e+22,32.828,19.798,3.626,248.138031
2013.11.01_07:12:00_TAI,111.4,6.110115e+21,40.615,123.598,130.602,64.056,-0.42577356,9.766715e+12,0.01137929,493.037,101.719,5.384241e+12,4.499287e+03,5.341279e+22,32.937,19.879,3.867,250.981003
2013.11.01_07:24:00_TAI,111.6,6.075855e+21,40.987,123.236,129.667,62.832,-0.43109652,9.787328e+12,0.01049283,490.591,94.142,4.803504e+12,4.527786e+03,5.394953e+22,33.611,21.623,3.826,250.442261
2013.11.01_07:36:00_TAI,111.8,5.988025e+21,40.564,125.615,132.776,64.184,-0.54698414,9.494072e+12,0.00978759,478.149,85.044,3.989848e+12,4.573106e+03,5.277079e+22,32.666,20.589,3.892,247.147903
2013.11.01_07:48:00_TAI,112.0,6.004820e+21,40.756,125.045,131.748,63.886,-0.36119413,9.490964e+12,0.00970269,481.198,85.908,4.661059e+12,4.517033e+03,5.311355e+22,32.945,21.233,3.830,246.991196
2013.11.01_08:00:00_TAI,112.2,6.061788e+21,40.526,127.050,133.609,64.328,-0.57394475,9.698847e+12,0.00893388,500.540,79.503,4.363846e+12,4.426383e+03,5.231216e+22,32.253,19.440,3.826,247.611862
2013.11.01_08:12:00_TAI,112.4,6.144620e+21,40.959,125.462,131.597,63.456,-0.51265848,9.943953e+12,0.00935476,501.475,86.298,4.615231e+12,4.324174e+03,5.297635e+22,33.067,20.509,3.835,246.055145
2013.11.01_08:24:00_TAI,112.6,6.103524e+21,41.395,123.362,128.714,63.027,-0.58984149,9.787433e+12,0.00821625,482.903,76.255,4.439502e+12,4.304206e+03,5.305184e+22,33.448,20.731,3.845,248.302353
2013.11.01_08:36:00_TAI,112.8,6.152353e+21,41.263,121.213,125.598,61.527,-0.56694740,9.811845e+12,0.00676848,481.869,64.490,3.228463e+12,4.172743e+03,5.280023e+22,33.608,20.928,3.849,244.208694
2013.11.01_08:48:00_TAI,113.0,6.204426e+21,40.438,122.378,126.165,61.423,-0.50970316,9.795293e+12,0.00666814,477.464,63.294,3.341391e+12,4.121469e+03,5.195439e+22,32.743,19.553,3.888,242.250366
2013.11.01_09:00:00_TAI,113.2,6.288359e+21,40.637,120.036,123.755,60.767,-0.47531065,1.000716e+13,0.00583819,475.700,57.337,3.481461e+12,4.024782e+03,5.249946e+22,32.845,19.894,3.932,247.798599
2013.11.01_09:12:00_TAI,113.4,6.359648e+21,41.046,118.726,122.410,60.245,-0.26209497,1.027933e+13,0.00580170,482.979,58.545,3.197905e+12,3.975697e+03,5.327948e+22,33.183,20.315,3.839,245.714508
2013.11.01_09:24:00_TAI,113.6,6.455515e+21,40.501,118.023,122.030,59.881,-0.39786091,1.043728e+13,0.00487927,497.811,50.042,3.379642e+12,3.823813e+03,5.208194e+22,32.220,18.935,3.871,244.489243
2013.11.01_09:36:00_TAI,113.8,6.354532e+21,39.801,118.068,122.126,59.626,-0.28483078,9.825020e+12,0.00638416,484.684,63.012,3.553045e+12,3.874140e+03,5.078145e+22,31.831,17.761,3.772,244.756485
2013.11.01_09:48:00_TAI,114.0,6.464285e+21,39.621,117.799,121.331,59.763,-0.41017720,1.017374e+13,0.00540368,490.797,55.053,2.818325e+12,3.780775e+03,5.115935e+22,31.724,17.921,3.764,249.764496
2013.11.01_10:00:00_TAI,114.2,6.495049e+21,39.436,117.748,121.257,59.088,-0.41027737,1.010179e+13,0.00619340,492.153,63.030,2.824917e+12,3.766485e+03,5.090594e+22,31.502,17.618,3.640,251.368698
2013.11.01_10:12:00_TAI,114.4,6.571492e+21,39.192,116.802,120.003,57.702,-0.47855252,9.901485e+12,0.00582542,480.800,60.072,3.022721e+12,3.723636e+03,5.099937e+22,31.431,17.551,3.657,254.773010
2013.11.01_10:24:00_TAI,114.6,6.578622e+21,38.613,117.169,120.337,57.151,-0.54483461,9.571717e+12,0.00563791,470.433,57.574,2.883364e+12,3.729968e+03,5.058578e+22,30.825,16.001,3.454,259.211395
2013.11.01_10:36:00_TAI,114.8,6.580424e+21,38.709,117.514,120.530,57.180,-0.54858977,9.846379e+12,0.00536203,469.954,54.891,2.910265e+12,3.683021e+03,5.007136e+22,31.088,16.352,3.537,255.306427
2013.11.01_10:48:00_TAI,115.0,6.549494e+21,38.918,117.915,120.857,57.445,-0.51210636,9.718687e+12,0.00595208,473.151,60.312,3.068713e+12,3.690276e+03,4.966030e+22,30.872,15.859,3.448,257.040527
2013.11.01_11:00:00_TAI,115.2,6.648733e+21,38.670,117.578,120.533,57.714,-0.36540714,1.011260e+13,0.00468379,486.843,48.271,2.347751e+12,3.658914e+03,5.007891e+22,31.001,15.729,3.552,256.544434
2013.11.01_11:12:00_TAI,115.4,6.699875e+21,38.028,118.307,120.787,58.364,-0.28086880,1.009349e+13,0.00451892,491.538,46.640,2.820439e+12,3.616905e+03,4.957598e+22,30.347,14.979,3.473,255.518021
2013.11.01_11:24:00_TAI,115.6,6.737623e+21,37.447,117.492,119.750,57.181,-0.47105452,9.887773e+12,0.00382394,480.216,39.570,2.556100e+12,3.497488e+03,4.806458e+22,29.693,13.568,3.600,254.692062
2013.11.01_11:36:00_TAI,115.8,6.702895e+21,38.057,117.439,119.641,56.780,-0.35004914,9.622976e+12,0.00401848,464.949,41.917,1.904440e+12,3.480610e+03,4.821629e+22,30.273,14.898,3.437,253.403244
